Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,5.42316943819,1.19515066978,0.0,0.0,0.2750026812,1.6500160872,1.39354552652,1.37354552652,0.02
 01/01  02:00:00,5.27316860046,1.04514983206,0.0,0.0,0.2750026812,1.6500160872,1.38954408794,0.936469783007,0.453074304937
 01/01  03:00:00,5.53445605848,1.30643729008,0.0,0.0,0.2750026812,1.6500160872,1.24376777392,1.22376777392,0.02
 01/01  04:00:00,5.27316860046,1.04514983206,0.0,0.0,0.2750026812,1.6500160872,1.50549345714,1.05243408586,0.453059371287
 01/01  05:00:00,5.53445605848,1.30643729008,0.0,0.0,0.2750026812,1.6500160872,1.81140087822,1.35832058352,0.453080294693
 01/01  06:00:00,5.27316860046,1.04514983206,0.0,0.0,0.2750026812,1.6500160872,1.20213405353,1.18213405353,0.02
 01/01  07:00:00,5.53445605848,1.30643729008,0.0,0.0,0.2750026812,1.6500160872,1.94389787838,1.49081849708,0.453079381299
 01/01  08:00:00,3.73783526713,1.04514983206,0.0,0.0,0.2750026812,1.6500160872,1.78952967349,1.33646585638,0.453063817102
 01/01  09:00:00,3.23145605848,1.30643729008,0.0,0.0,0.2750026812,1.6500160872,1.53626874469,1.51626874469,0.02
 01/01  10:00:00,2.97016860046,1.04514983206,0.0,0.0,0.2750026812,1.6500160872,1.88425110995,1.43116482935,0.453086280603
 01/01  11:00:00,3.23145605848,1.30643729008,0.0,0.0,0.2750026812,1.6500160872,1.86358405714,1.41051170906,0.453072348086
 01/01  12:00:00,2.76037546639,0.835356697981,0.0,0.0,0.2750026812,1.6500160872,0.730667506746,0.710667506746,0.02
 01/01  13:00:00,2.88180083501,0.95678206661,0.0,0.0,0.2750026812,1.6500160872,1.24343387659,0.790343664429,0.453090212161
 01/01  14:00:00,2.69044442169,0.765425653288,0.0,0.0,0.2750026812,1.6500160872,0.837235385713,0.384139888604,0.453095497109
 01/01  15:00:00,2.79424802218,0.868799996441,0.000429257337707,0.0,0.2750026812,1.6500160872,0.506496315829,0.486496315829,0.02
 01/01  16:00:00,2.53629512491,0.611276356507,0.0,0.0,0.2750026812,1.6500160872,0.69735116672,0.244262587013,0.453088579706
 01/01  17:00:00,2.55168739789,0.62666862949,0.0,0.0,0.2750026812,1.6500160872,0.897017977996,0.443943346365,0.453074631631
 01/01  18:00:00,4.60961108836,0.765425653288,0.0,0.0,0.2750026812,1.6500160872,0.567427159303,0.547427159303,0.02
 01/01  19:00:00,5.35962844675,1.13160967834,0.0,0.0,0.2750026812,1.6500160872,1.28541728843,0.832338621504,0.453078666928
 01/01  20:00:00,5.20323755577,0.975218787367,0.0,0.0,0.2750026812,1.6500160872,0.599045902176,0.579045902176,0.02
 01/01  21:00:00,5.39459396909,1.16657520069,0.0,0.0,0.2750026812,1.6500160872,1.34559742599,0.892534090365,0.453063335624
 01/01  22:00:00,5.34309964516,1.11508087675,0.0,0.0,0.2750026812,1.6500160872,1.43376244131,0.980683213574,0.453079227733
 01/01  23:00:00,5.46452501379,1.23650624538,0.0,0.0,0.2750026812,1.6500160872,1.48340247034,1.46340247034,0.02
 01/01  24:00:00,5.34309964516,1.11508087675,0.0,0.0,0.2750026812,1.6500160872,1.87081693361,1.41773355262,0.453083380986
 01/02  01:00:00,6.01453037619,1.23650624538,0.0,0.0,0.2750026812,2.2000214496,1.83567742357,1.38260565979,0.45307176378
 01/02  02:00:00,5.89310500756,1.11508087675,0.0,0.0,0.2750026812,2.2000214496,1.47131649574,1.45131649574,0.02
 01/02  03:00:00,6.01453037619,1.23650624538,0.0,0.0,0.2750026812,2.2000214496,2.08259416101,1.62950520554,0.453088955468
 01/02  04:00:00,5.89310500756,1.11508087675,0.0,0.0,0.2750026812,2.2000214496,2.27324492536,1.82016130841,0.453083616946
 01/02  05:00:00,6.01453037619,1.23650624538,0.0,0.0,0.2750026812,2.2000214496,2.02483960479,2.00483960479,0.02
 01/02  06:00:00,6.16810768876,1.11508087675,0.0,0.0,0.5500053624,2.2000214496,2.63500301071,2.18191240127,0.453090609442
 01/02  07:00:00,7.15211929278,2.09909248077,0.0,0.0,0.5500053624,2.2000214496,29.1655132049,28.7124558082,0.453057396759
 01/02  08:00:00,6.71679668424,2.09909248077,0.0,0.0,1.6500160872,2.2000214496,28.7128465229,28.6928465229,0.02
 01/02  09:00:00,11.999189004,2.09909248077,0.0,0.0,4.9500482616,4.9500482616,19.1144479681,18.6613155757,0.453132392423
 01/02  10:00:00,11.999189004,2.09909248077,0.0,0.0,4.9500482616,4.9500482616,15.8260347243,15.3728872798,0.453147444532
 01/02  11:00:00,11.999189004,2.09909248077,0.0,0.0,4.9500482616,4.9500482616,13.1028986355,12.6497432058,0.453155429696
 01/02  12:00:00,11.999189004,2.09909248077,0.0,0.0,4.9500482616,4.9500482616,11.1261887769,10.2398668235,0.886321953449
 01/02  13:00:00,11.4491836416,2.09909248077,0.0,0.0,4.9500482616,4.4000428992,10.8972638551,10.4441352828,0.453128572252
 01/02  14:00:00,11.999189004,2.09909248077,0.0,0.0,4.9500482616,4.9500482616,8.24580229616,7.79264155481,0.453160741351
