Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,237.928630217,0.0,0.0,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  02:00:00,237.928630808,0.0,0.0,0.0,24.9203635341,149.522181205,2.18879704328,0.0,2.18879704328
 01/01  03:00:00,237.928631256,0.0,0.0,0.0,24.9203635341,149.522181205,2.18882553911,0.0,2.18882553911
 01/01  04:00:00,534.578234117,10.6369891476,235.883209779,0.0,24.9203635341,149.522181205,2.18898216452,0.0,2.18898216452
 01/01  05:00:00,250.150829583,0.0,0.0,0.0,24.9203635341,149.522181205,2.1888826889,0.0,2.1888826889
 01/01  06:00:00,274.596642013,0.0,0.0,0.0,24.9203635341,149.522181205,2.19125149404,0.0,2.19125149404
 01/01  07:00:00,323.484016727,0.0,0.0,0.0,24.9203635341,149.522181205,2.18890936734,0.0,2.18890936734
 01/01  08:00:00,313.753745829,0.0,0.0,0.0,24.9203635341,149.522181205,2.1889380905,0.0,2.1889380905
 01/01  09:00:00,296.66641259,0.0,0.0,0.0,24.9203635341,149.522181205,2.18896680269,0.0,2.18896680269
 01/01  10:00:00,259.999819209,0.0,0.0,0.0,24.9203635341,149.522181205,2.18899549825,0.0,2.18899549825
 01/01  11:00:00,521.227907485,10.6369891476,249.350486805,0.0,24.9203635341,149.522181205,2.18902522532,0.0,2.18902522532
 01/01  12:00:00,211.111972743,0.0,0.0,0.0,24.9203635341,149.522181205,2.19066357402,0.0,2.19066357402
 01/01  13:00:00,211.111972655,0.0,0.0,0.0,24.9203635341,149.522181205,2.19036585464,0.0,2.19036585464
 01/01  14:00:00,211.113390407,0.0,0.0,0.0,24.9203635341,149.522181205,4.36607823928,0.0,4.36607823928
 01/01  15:00:00,524.020397188,10.6369891476,252.142031741,0.0,24.9203635341,149.522181205,2.19030301501,0.0,2.19030301501
 01/01  16:00:00,211.111028105,0.0,0.0,0.0,24.9203635341,149.522181205,2.18899511751,0.0,2.18899511751
 01/01  17:00:00,259.999819388,0.0,0.0,0.0,24.9203635341,149.522181205,2.18902381867,0.0,2.18902381867
 01/01  18:00:00,339.384746083,0.0,0.0,0.0,24.9203635341,149.522181205,2.18879763322,0.0,2.18879763322
 01/01  19:00:00,347.928412649,0.0,0.0,0.0,24.9203635341,149.522181205,2.18882660884,0.0,2.18882660884
 01/01  20:00:00,323.484016888,0.0,0.0,0.0,24.9203635341,149.522181205,2.18885554204,0.0,2.18885554204
 01/01  21:00:00,627.710457762,10.6369891476,243.460048208,0.0,24.9203635341,149.522181205,0.02,0.0,0.02
 01/01  22:00:00,299.041038988,0.0,0.0,0.0,24.9203635341,149.522181205,4.36273401694,0.0,4.36273401694
 01/01  23:00:00,274.595225807,0.0,0.0,0.0,24.9203635341,149.522181205,2.18890884607,0.0,2.18890884607
 01/01  24:00:00,250.150830104,0.0,0.0,0.0,24.9203635341,149.522181205,2.18893765006,0.0,2.18893765006
 01/02  01:00:00,583.555749953,10.6369891476,235.019523742,0.0,24.9203635341,199.362908273,2.18983292661,0.0,2.18983292661
 01/02  02:00:00,287.769833391,0.0,0.0,0.0,24.9203635341,199.362908273,2.18962695098,0.0,2.18962695098
 01/02  03:00:00,287.769833363,0.0,0.0,0.0,24.9203635341,199.362908273,2.18973344281,0.0,2.18973344281
 01/02  04:00:00,563.771400473,10.6369891476,215.782982349,0.0,24.9203635341,199.362908273,2.18984071997,0.0,2.18984071997
 01/02  05:00:00,299.992031144,0.0,0.0,0.0,24.9203635341,199.362908273,2.18963544291,0.0,2.18963544291
 01/02  06:00:00,349.358208716,0.0,0.0,0.0,49.8407270682,199.362908273,4.36424617,0.0,4.36424617
 01/02  07:00:00,954.306315337,31.2137302702,424.566307283,0.0,49.8407270682,199.362908273,2.34623548486,0.154718887747,2.19151659711
 01/02  08:00:00,1021.99326427,26.7102398124,409.127545488,0.0,149.522181205,199.362908273,9.58148383471,0.837181762447,8.74430207226
 01/02  09:00:00,1565.65851611,32.216130538,415.908148143,0.0,448.566543614,448.566543614,13.3683432215,0.181051568936,13.1872916525
 01/02  10:00:00,1562.01851529,33.1075416503,446.145761202,0.0,448.566543614,448.566543614,15.508886885,0.107266568586,15.4016203164
 01/02  11:00:00,1525.55704805,33.2016297146,458.276996102,0.0,448.566543614,448.566543614,17.6695682383,0.0641228398945,17.6054453984
 01/02  12:00:00,1527.17152267,33.2278705454,459.862202476,0.0,448.566543614,448.566543614,19.89773272,0.032444347935,19.8652883721
 01/02  13:00:00,1488.06750528,30.7918337398,473.030116127,0.0,448.566543614,398.725816546,22.1931506992,0.0373153646493,22.1558353346
 01/02  14:00:00,1530.17826568,34.5280019459,461.566246283,0.0,448.566543614,448.566543614,22.1309242128,0.0,22.1309242128
 01/02  15:00:00,1524.09249205,35.8367743957,454.181155345,0.0,448.566543614,448.566543614,15.375392022,0.0,15.375392022
 01/02  16:00:00,1524.8721271,35.6706982513,455.127344428,0.0,448.566543614,448.566543614,13.1761425487,0.0,13.1761425487
 01/02  17:00:00,1578.91462134,34.882109902,461.064427428,0.0,448.566543614,448.566543614,17.6402796533,0.0,17.6402796533
