Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,16.958000615,0.250995557541,0.995126314055,0.0,2.55330491699,7.80157382632,1.46960223346,0.0,1.46960223346
 01/01  02:00:00,16.4362189801,0.25968150043,1.05338335224,0.0,2.55330491699,7.21284921042,0.877301116732,0.0,0.877301116732
 01/01  03:00:00,16.0327391742,0.238451752109,0.965495602602,0.0,2.55330491699,6.91848690247,0.433075279183,0.0,0.433075279183
 01/01  04:00:00,15.7645790694,0.215344392266,0.867624011632,0.0,2.55330491699,6.7713057485,0.433075279183,0.0,0.433075279183
 01/01  05:00:00,17.8808283316,0.222757495888,0.899966722405,0.0,3.82705111198,7.57405300124,0.877301116732,0.0,0.877301116732
 01/01  06:00:00,22.6592808502,0.27037554059,1.09218873444,0.0,6.02426329834,9.91545327661,4.28303253794,0.0,4.28303253794
 01/01  07:00:00,28.4242413409,0.359216418838,1.45005726684,0.0,6.51253267309,14.7454349813,14.2040762432,0.0,14.2040762432
 01/01  08:00:00,25.9529872953,0.390811003176,1.578605364,0.0,6.01364874671,17.9699221805,15.0925279183,0.0,15.0925279183
 01/01  09:00:00,23.3725064672,0.315023498698,1.27254679559,0.0,3.66783283761,18.1171033345,14.5002268016,0.0,14.5002268016
 01/01  10:00:00,20.5724767349,0.3181117916,1.29306061083,0.0,3.10526160149,15.8560427302,12.7233234514,0.0,12.7233234514
 01/01  11:00:00,18.0150377506,0.38336641832,1.58699370293,0.0,3.10526160149,12.9394160272,11.5387212179,0.0,11.5387212179
 01/01  12:00:00,18.454823714,0.43707957829,1.82588535256,0.0,3.10526160149,13.0865971812,9.31759203017,0.0,9.31759203017
 01/01  13:00:00,19.0838729997,0.579833584799,2.4593617858,0.0,3.10526160149,12.9394160272,8.1329897967,0.0,8.1329897967
 01/01  14:00:00,19.9560039199,0.82558624004,3.52728351266,0.0,3.10526160149,12.4978725653,7.2445381216,0.0,7.2445381216
 01/01  15:00:00,20.3230095585,0.924782101939,3.94227444342,0.0,3.10526160149,12.3506914113,6.3560864465,0.0,6.3560864465
 01/01  16:00:00,22.6126884469,1.10917537442,4.68255060603,0.0,4.02872759285,12.7922348732,7.2445381216,0.0,7.2445381216
 01/01  17:00:00,29.4727630937,1.01224177676,4.18920546314,0.0,6.50191812146,17.7693977319,8.42914035507,0.0,8.42914035507
 01/01  18:00:00,41.5508333823,0.929955059964,3.76192199303,0.0,8.38069375907,23.1212625696,11.0944953804,0.0,11.0944953804
 01/01  19:00:00,43.4358126164,0.866230767288,3.4497260235,0.0,10.6415932552,23.1212625696,13.0194740097,0.0,13.0194740097
 01/01  20:00:00,41.5334489372,0.688949746265,2.69392134365,0.0,12.3080778603,20.4854999863,12.427172893,0.0,12.427172893
 01/01  21:00:00,40.526128175,0.578247794124,2.2374234268,0.0,12.456681583,19.8967753704,11.3906459387,0.0,11.3906459387
 01/01  22:00:00,34.988331564,0.556058570283,2.18531706158,0.0,9.18739968257,17.702556249,9.31759203017,0.0,9.31759203017
 01/01  23:00:00,27.6130094834,0.462700088991,1.83866602396,0.0,5.91811778209,14.0365255879,8.1329897967,0.0,8.1329897967
 01/01  24:00:00,21.0032228433,0.322967970969,1.26512057326,0.0,3.54045821811,10.5176760807,4.57918309631,0.0,4.57918309631
 01/02  01:00:00,16.7353516709,0.209986912789,0.813486014702,0.0,2.55330491699,7.80157382632,1.47055347012,0.0,1.47055347012
 01/02  02:00:00,16.0129638872,0.181387255431,0.708422504343,0.0,2.55330491699,7.21284921042,0.877907160453,0.0,0.877907160453
 01/02  03:00:00,15.6309804858,0.162841273589,0.639347392691,0.0,2.55330491699,6.91848690247,0.433237288006,0.0,0.433237288006
 01/02  04:00:00,15.3931146128,0.144473111573,0.567030835744,0.0,2.55330491699,6.7713057485,0.433241024376,0.0,0.433241024376
 01/02  05:00:00,17.4543101298,0.141366140976,0.554839875529,0.0,3.82705111198,7.57405300124,0.877997453625,0.0,0.877997453625
 01/02  06:00:00,22.2713669885,0.196607540195,0.778042873104,0.0,6.02426329834,9.91545327661,4.28854369339,0.0,4.28854369339
 01/02  07:00:00,28.1271716911,0.303487574769,1.20871646113,0.0,6.51253267309,14.7454349813,14.2254074299,0.0,14.2254074299
 01/02  08:00:00,25.8601464237,0.33753778159,1.34550835156,0.0,6.01364874671,18.163451543,15.1154093003,0.0,15.1154093003
 01/02  09:00:00,24.617197988,0.485094643577,0.900753602767,0.0,4.35151303671,18.8798367041,14.5221936916,0.0,14.5221936916
 01/02  10:00:00,21.9044682755,0.492362197651,1.00438817671,0.0,3.78894180059,16.6187760998,12.7425444823,0.0,12.7425444823
 01/02  11:00:00,19.4899926446,0.575898782631,1.42300266394,0.0,3.78894180059,13.7021493968,11.5561116745,0.0,11.5561116745
 01/02  12:00:00,20.1081035053,0.651389705186,1.81844144823,0.0,3.78894180059,13.8493305508,9.33155015979,0.0,9.33155015979
 01/02  13:00:00,20.0403225656,0.696004512387,2.01648691939,0.0,3.69398621738,13.6338449159,8.14511735195,0.0,8.14511735195
 01/02  14:00:00,20.0458713473,0.733811719846,2.26251189163,0.0,3.78894180059,13.2606059349,7.25529274607,0.0,7.25529274607
