Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/01  01:00:00,18.7671268162,3.35130254176,0.0,0.0,5.48122459637,1.0115996781,59.2222964557,59.2222964557
 01/01  02:00:00,17.8173348386,2.40151056415,0.0,0.0,5.48122459637,1.0115996781,42.6900884027,42.6900884027
 01/01  03:00:00,18.8706642069,3.4548399324,0.0,0.0,5.48122459637,1.0115996781,61.3328585481,61.3328585481
 01/01  04:00:00,18.1934349775,2.77761070301,0.0,0.0,5.48122459637,1.0115996781,49.3311514964,49.3311514964
 01/01  05:00:00,19.1510764222,3.73525214769,0.0,0.0,5.48122459637,1.0115996781,66.3071611017,66.3071611017
 01/01  06:00:00,18.3666773229,2.95085304841,0.0,0.0,5.48122459637,1.0115996781,52.4678122538,52.4678122538
 01/01  07:00:00,19.3830411105,3.96721683604,0.0,0.0,5.48122459637,1.0115996781,70.5251306531,70.5251306531
 01/01  08:00:00,9.59713727186,3.1043129974,0.0,0.0,5.48122459637,1.0115996781,55.1276001076,55.1276001076
 01/01  09:00:00,9.90165122716,3.4088269527,0.0,0.0,5.48122459637,1.0115996781,60.2794347687,60.2794347687
 01/01  10:00:00,7.93040853811,1.43758426365,0.0,0.0,5.48122459637,1.0115996781,25.5382971862,25.5382971862
 01/01  11:00:00,7.44609917128,0.953274896817,0.0,0.0,5.48122459637,1.0115996781,16.8991026781,16.8991026781
 01/01  12:00:00,6.61442437451,0.121600100046,0.0,0.0,5.48122459637,1.0115996781,2.19061882181,2.19061882181
 01/01  13:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/01  14:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/01  15:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/01  16:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/01  17:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/01  18:00:00,14.613521354,0.684863746167,0.0,0.0,5.48122459637,1.0115996781,11.9946097624,11.9946097624
 01/01  19:00:00,17.4347751301,2.01895085563,0.0,0.0,5.48122459637,1.0115996781,35.2838391445,35.2838391445
 01/01  20:00:00,17.5086141129,2.09278983844,0.0,0.0,5.48122459637,1.0115996781,37.3868997872,37.3868997872
 01/01  21:00:00,18.5280449627,3.11222068826,0.0,0.0,5.48122459637,1.0115996781,54.5799107801,54.5799107801
 01/01  22:00:00,17.9905714269,2.57474715248,0.0,0.0,5.48122459637,1.0115996781,46.0888311749,46.0888311749
 01/01  23:00:00,18.8185793079,3.40275503343,0.0,0.0,5.48122459637,1.0115996781,59.7165384463,59.7165384463
 01/01  24:00:00,17.9933311635,2.577506889,0.0,0.0,5.48122459637,1.0115996781,46.2137631791,46.2137631791
 01/02  01:00:00,18.6725629707,3.25673869627,0.0,0.0,5.48122459637,1.0115996781,57.223816305,57.223816305
 01/02  02:00:00,17.7326561234,2.31683184892,0.0,0.0,5.48122459637,1.0115996781,41.6193754872,41.6193754872
 01/02  03:00:00,18.111893471,2.69606919649,0.0,0.0,5.48122459637,1.0115996781,47.4316630113,47.4316630113
 01/02  04:00:00,17.1103500488,1.6945257743,0.0,0.0,5.48122459637,1.0115996781,30.5518522069,30.5518522069
 01/02  05:00:00,17.3554093234,1.93958504896,0.0,0.0,5.48122459637,1.0115996781,34.2128164684,34.2128164684
 01/02  06:00:00,16.9739815068,1.5581572323,0.0,0.0,5.48122459637,1.0115996781,28.1825452798,28.1825452798
 01/02  07:00:00,24.5315446319,9.11572035744,0.0,0.0,5.48122459637,1.0115996781,61.7982819042,61.7982819042
 01/02  08:00:00,36.0986171334,9.11572035744,0.0,0.0,21.9248983855,5.05799839049,59.7262448727,59.7262448727
 01/02  09:00:00,55.5770899568,9.11572035744,0.0,0.0,38.3685721746,8.09279742479,47.2365078227,47.2365078227
 01/02  10:00:00,67.5511388276,9.11572035744,0.0,0.0,49.3310213673,9.10439710289,28.8177743167,28.8177743167
 01/02  11:00:00,67.5511388276,9.11572035744,0.0,0.0,49.3310213673,9.10439710289,17.014832017,17.014832017
 01/02  12:00:00,67.5511388276,9.11572035744,0.0,0.0,49.3310213673,9.10439710289,8.69500158403,8.69500158403
 01/02  13:00:00,61.0583145532,9.11572035744,0.0,0.0,43.8497967709,8.09279742479,7.8506272227,7.8506272227
 01/02  14:00:00,67.5511388276,9.11572035744,0.0,0.0,49.3310213673,9.10439710289,6.38681033882,6.38681033882
 01/02  15:00:00,67.5511388276,9.11572035744,0.0,0.0,49.3310213673,9.10439710289,5.61171971564,5.61171971564
 01/02  16:00:00,67.5511388276,9.11572035744,0.0,0.0,49.3310213673,9.10439710289,6.20776103947,6.20776103947
 01/02  17:00:00,67.5511388276,9.11572035744,0.0,0.0,49.3310213673,9.10439710289,11.0528274939,11.0528274939
 01/02  18:00:00,29.5827451918,1.65683935695,0.0,0.0,16.4436737891,4.04639871239,28.2270032306,28.2270032306
 01/02  19:00:00,17.6391756058,2.22335133132,0.0,0.0,5.48122459637,1.0115996781,38.755718484,38.755718484
